Número da Partida,Vencedor (1 ou 2),Vitórias Jogador 1,Vitórias Jogador 2,Empates
3621,0,0,2928,693
3622,0,0,2928,694
3623,0,0,2928,695
3624,-1,0,2929,695
3625,-1,0,2930,695
3626,-1,0,2931,695
3627,0,0,2931,696
3628,-1,0,2932,696
3629,-1,0,2933,696
3630,-1,0,2934,696
3631,-1,0,2935,696
3632,0,0,2935,697
3633,-1,0,2936,697
3634,-1,0,2937,697
3635,0,0,2937,698
3636,-1,0,2938,698
3637,0,0,2938,699
3638,-1,0,2939,699
3639,-1,0,2940,699
3640,-1,0,2941,699
3641,-1,0,2942,699
3642,-1,0,2943,699
3643,0,0,2943,700
3644,-1,0,2944,700
3645,-1,0,2945,700
3646,-1,0,2946,700
3647,-1,0,2947,700
3648,-1,0,2948,700
3649,-1,0,2949,700
3650,-1,0,2950,700
3651,-1,0,2951,700
3652,0,0,2951,701
3653,-1,0,2952,701
3654,-1,0,2953,701
3655,-1,0,2954,701
3656,-1,0,2955,701
3657,-1,0,2956,701
3658,-1,0,2957,701
3659,-1,0,2958,701
3660,-1,0,2959,701
3661,0,0,2959,702
3662,-1,0,2960,702
3663,-1,0,2961,702
3664,-1,0,2962,702
3665,0,0,2962,703
3666,-1,0,2963,703
3667,0,0,2963,704
3668,-1,0,2964,704
3669,-1,0,2965,704
3670,-1,0,2966,704
3671,-1,0,2967,704
3672,-1,0,2968,704
3673,-1,0,2969,704
3674,0,0,2969,705
3675,-1,0,2970,705
3676,-1,0,2971,705
3677,-1,0,2972,705
3678,-1,0,2973,705
3679,-1,0,2974,705
3680,-1,0,2975,705
3681,-1,0,2976,705
3682,-1,0,2977,705
3683,0,0,2977,706
3684,-1,0,2978,706
3685,-1,0,2979,706
3686,-1,0,2980,706
3687,0,0,2980,707
3688,-1,0,2981,707
3689,-1,0,2982,707
3690,-1,0,2983,707
3691,-1,0,2984,707
3692,-1,0,2985,707
3693,-1,0,2986,707
3694,0,0,2986,708
3695,-1,0,2987,708
3696,-1,0,2988,708
3697,-1,0,2989,708
3698,-1,0,2990,708
3699,-1,0,2991,708
3700,-1,0,2992,708
3701,-1,0,2993,708
3702,-1,0,2994,708
3703,-1,0,2995,708
3704,-1,0,2996,708
3705,-1,0,2997,708
3706,-1,0,2998,708
3707,-1,0,2999,708
3708,-1,0,3000,708
3709,-1,0,3001,708
3710,-1,0,3002,708
3711,-1,0,3003,708
3712,-1,0,3004,708
3713,-1,0,3005,708
3714,-1,0,3006,708
3715,-1,0,3007,708
3716,-1,0,3008,708
3717,-1,0,3009,708
3718,-1,0,3010,708
3719,-1,0,3011,708
3720,0,0,3011,709
3721,-1,0,3012,709
3722,0,0,3012,710
3723,-1,0,3013,710
3724,0,0,3013,711
3725,-1,0,3014,711
3726,-1,0,3015,711
3727,0,0,3015,712
3728,-1,0,3016,712
3729,-1,0,3017,712
3730,-1,0,3018,712
3731,-1,0,3019,712
3732,-1,0,3020,712
3733,-1,0,3021,712
3734,-1,0,3022,712
3735,-1,0,3023,712
3736,-1,0,3024,712
3737,-1,0,3025,712
3738,-1,0,3026,712
3739,-1,0,3027,712
3740,-1,0,3028,712
3741,-1,0,3029,712
3742,0,0,3029,713
3743,-1,0,3030,713
3744,-1,0,3031,713
3745,-1,0,3032,713
3746,-1,0,3033,713
3747,-1,0,3034,713
3748,-1,0,3035,713
3749,-1,0,3036,713
3750,-1,0,3037,713
3751,0,0,3037,714
3752,-1,0,3038,714
3753,-1,0,3039,714
3754,0,0,3039,715
3755,-1,0,3040,715
3756,-1,0,3041,715
3757,0,0,3041,716
3758,-1,0,3042,716
3759,-1,0,3043,716
3760,0,0,3043,717
3761,-1,0,3044,717
3762,-1,0,3045,717
3763,0,0,3045,718
3764,-1,0,3046,718
3765,-1,0,3047,718
3766,-1,0,3048,718
3767,0,0,3048,719
3768,-1,0,3049,719
3769,-1,0,3050,719
3770,0,0,3050,720
3771,0,0,3050,721
3772,-1,0,3051,721
3773,0,0,3051,722
3774,0,0,3051,723
3775,0,0,3051,724
3776,-1,0,3052,724
3777,0,0,3052,725
3778,-1,0,3053,725
3779,0,0,3053,726
3780,-1,0,3054,726
3781,-1,0,3055,726
3782,-1,0,3056,726
3783,-1,0,3057,726
3784,-1,0,3058,726
3785,-1,0,3059,726
3786,-1,0,3060,726
3787,-1,0,3061,726
3788,0,0,3061,727
3789,-1,0,3062,727
3790,-1,0,3063,727
3791,-1,0,3064,727
3792,-1,0,3065,727
3793,-1,0,3066,727
3794,0,0,3066,728
3795,-1,0,3067,728
3796,0,0,3067,729
3797,-1,0,3068,729
3798,-1,0,3069,729
3799,-1,0,3070,729
3800,-1,0,3071,729
3801,-1,0,3072,729
3802,-1,0,3073,729
3803,-1,0,3074,729
3804,-1,0,3075,729
3805,-1,0,3076,729
3806,0,0,3076,730
3807,-1,0,3077,730
3808,-1,0,3078,730
3809,-1,0,3079,730
3810,-1,0,3080,730
3811,-1,0,3081,730
3812,-1,0,3082,730
3813,-1,0,3083,730
3814,-1,0,3084,730
3815,-1,0,3085,730
3816,-1,0,3086,730
3817,-1,0,3087,730
3818,0,0,3087,731
3819,-1,0,3088,731
3820,-1,0,3089,731
3821,-1,0,3090,731
3822,-1,0,3091,731
3823,-1,0,3092,731
3824,-1,0,3093,731
3825,0,0,3093,732
3826,-1,0,3094,732
3827,-1,0,3095,732
3828,0,0,3095,733
3829,-1,0,3096,733
3830,0,0,3096,734
3831,-1,0,3097,734
3832,-1,0,3098,734
3833,-1,0,3099,734
3834,-1,0,3100,734
3835,-1,0,3101,734
3836,-1,0,3102,734
3837,-1,0,3103,734
3838,-1,0,3104,734
3839,-1,0,3105,734
3840,-1,0,3106,734
3841,-1,0,3107,734
3842,-1,0,3108,734
3843,0,0,3108,735
3844,-1,0,3109,735
3845,-1,0,3110,735
3846,-1,0,3111,735
3847,0,0,3111,736
3848,-1,0,3112,736
3849,-1,0,3113,736
3850,-1,0,3114,736
3851,-1,0,3115,736
3852,-1,0,3116,736
3853,-1,0,3117,736
3854,-1,0,3118,736
3855,-1,0,3119,736
3856,-1,0,3120,736
3857,-1,0,3121,736
3858,-1,0,3122,736
3859,-1,0,3123,736
3860,-1,0,3124,736
3861,-1,0,3125,736
3862,-1,0,3126,736
3863,-1,0,3127,736
3864,-1,0,3128,736
3865,-1,0,3129,736
3866,-1,0,3130,736
3867,-1,0,3131,736
3868,-1,0,3132,736
3869,-1,0,3133,736
3870,-1,0,3134,736
3871,-1,0,3135,736
3872,-1,0,3136,736
3873,0,0,3136,737
3874,-1,0,3137,737
3875,-1,0,3138,737
3876,0,0,3138,738
3877,-1,0,3139,738
3878,-1,0,3140,738
3879,-1,0,3141,738
3880,0,0,3141,739
3881,-1,0,3142,739
3882,-1,0,3143,739
3883,-1,0,3144,739
3884,-1,0,3145,739
3885,-1,0,3146,739
3886,-1,0,3147,739
3887,0,0,3147,740
3888,-1,0,3148,740
3889,-1,0,3149,740
3890,-1,0,3150,740
3891,-1,0,3151,740
3892,-1,0,3152,740
3893,-1,0,3153,740
3894,-1,0,3154,740
3895,-1,0,3155,740
3896,-1,0,3156,740
3897,-1,0,3157,740
3898,0,0,3157,741
3899,-1,0,3158,741
3900,-1,0,3159,741
3901,-1,0,3160,741
3902,-1,0,3161,741
3903,-1,0,3162,741
3904,-1,0,3163,741
3905,-1,0,3164,741
3906,-1,0,3165,741
3907,-1,0,3166,741
3908,-1,0,3167,741
3909,0,0,3167,742
3910,-1,0,3168,742
3911,-1,0,3169,742
3912,-1,0,3170,742
3913,-1,0,3171,742
3914,0,0,3171,743
3915,-1,0,3172,743
3916,-1,0,3173,743
3917,-1,0,3174,743
3918,-1,0,3175,743
3919,-1,0,3176,743
3920,-1,0,3177,743
3921,-1,0,3178,743
3922,0,0,3178,744
3923,-1,0,3179,744
3924,-1,0,3180,744
3925,0,0,3180,745
3926,-1,0,3181,745
3927,-1,0,3182,745
3928,-1,0,3183,745
3929,0,0,3183,746
3930,-1,0,3184,746
3931,-1,0,3185,746
3932,0,0,3185,747
3933,-1,0,3186,747
3934,-1,0,3187,747
3935,-1,0,3188,747
3936,-1,0,3189,747
3937,0,0,3189,748
3938,-1,0,3190,748
3939,-1,0,3191,748
3940,-1,0,3192,748
3941,-1,0,3193,748
3942,-1,0,3194,748
3943,-1,0,3195,748
3944,-1,0,3196,748
3945,-1,0,3197,748
3946,-1,0,3198,748
3947,-1,0,3199,748
3948,-1,0,3200,748
3949,-1,0,3201,748
3950,-1,0,3202,748
3951,-1,0,3203,748
3952,-1,0,3204,748
3953,-1,0,3205,748
3954,-1,0,3206,748
3955,-1,0,3207,748
3956,-1,0,3208,748
3957,-1,0,3209,748
3958,0,0,3209,749
3959,0,0,3209,750
3960,-1,0,3210,750
3961,-1,0,3211,750
3962,-1,0,3212,750
3963,-1,0,3213,750
3964,-1,0,3214,750
3965,-1,0,3215,750
3966,-1,0,3216,750
3967,-1,0,3217,750
3968,-1,0,3218,750
3969,-1,0,3219,750
3970,-1,0,3220,750
3971,-1,0,3221,750
3972,-1,0,3222,750
3973,0,0,3222,751
3974,0,0,3222,752
3975,0,0,3222,753
3976,-1,0,3223,753
3977,-1,0,3224,753
3978,-1,0,3225,753
3979,-1,0,3226,753
3980,-1,0,3227,753
3981,-1,0,3228,753
3982,-1,0,3229,753
3983,-1,0,3230,753
3984,-1,0,3231,753
3985,-1,0,3232,753
3986,-1,0,3233,753
3987,-1,0,3234,753
3988,-1,0,3235,753
3989,-1,0,3236,753
3990,-1,0,3237,753
3991,-1,0,3238,753
3992,0,0,3238,754
3993,-1,0,3239,754
3994,-1,0,3240,754
3995,-1,0,3241,754
3996,-1,0,3242,754
3997,-1,0,3243,754
3998,0,0,3243,755
3999,-1,0,3244,755
4000,-1,0,3245,755
4001,-1,0,3246,755
4002,-1,0,3247,755
4003,-1,0,3248,755
4004,-1,0,3249,755
4005,-1,0,3250,755
4006,0,0,3250,756
4007,-1,0,3251,756
4008,-1,0,3252,756
4009,-1,0,3253,756
4010,-1,0,3254,756
4011,0,0,3254,757
4012,-1,0,3255,757
4013,-1,0,3256,757
4014,-1,0,3257,757
4015,-1,0,3258,757
4016,-1,0,3259,757
4017,-1,0,3260,757
4018,0,0,3260,758
4019,-1,0,3261,758
4020,-1,0,3262,758
4021,-1,0,3263,758
4022,0,0,3263,759
4023,-1,0,3264,759
4024,-1,0,3265,759
4025,-1,0,3266,759
4026,0,0,3266,760
4027,0,0,3266,761
4028,-1,0,3267,761
4029,-1,0,3268,761
4030,-1,0,3269,761
4031,-1,0,3270,761
4032,-1,0,3271,761
4033,-1,0,3272,761
4034,-1,0,3273,761
4035,-1,0,3274,761
4036,-1,0,3275,761
4037,-1,0,3276,761
4038,-1,0,3277,761
4039,-1,0,3278,761
4040,-1,0,3279,761
4041,0,0,3279,762
4042,0,0,3279,763
4043,-1,0,3280,763
4044,0,0,3280,764
4045,-1,0,3281,764
4046,-1,0,3282,764
4047,-1,0,3283,764
4048,-1,0,3284,764
4049,0,0,3284,765
4050,0,0,3284,766
4051,0,0,3284,767
4052,-1,0,3285,767
4053,-1,0,3286,767
4054,-1,0,3287,767
4055,-1,0,3288,767
4056,-1,0,3289,767
4057,-1,0,3290,767
4058,0,0,3290,768
4059,-1,0,3291,768
4060,-1,0,3292,768
4061,-1,0,3293,768
4062,-1,0,3294,768
4063,-1,0,3295,768
4064,-1,0,3296,768
4065,-1,0,3297,768
4066,-1,0,3298,768
4067,-1,0,3299,768
4068,-1,0,3300,768
4069,-1,0,3301,768
4070,-1,0,3302,768
4071,-1,0,3303,768
4072,-1,0,3304,768
4073,-1,0,3305,768
4074,-1,0,3306,768
4075,0,0,3306,769
4076,-1,0,3307,769
4077,-1,0,3308,769
4078,-1,0,3309,769
4079,-1,0,3310,769
4080,-1,0,3311,769
4081,-1,0,3312,769
4082,-1,0,3313,769
4083,-1,0,3314,769
4084,-1,0,3315,769
4085,-1,0,3316,769
4086,-1,0,3317,769
4087,-1,0,3318,769
4088,-1,0,3319,769
4089,-1,0,3320,769
4090,-1,0,3321,769
4091,-1,0,3322,769
4092,-1,0,3323,769
4093,-1,0,3324,769
4094,-1,0,3325,769
4095,-1,0,3326,769
4096,-1,0,3327,769
4097,-1,0,3328,769
4098,-1,0,3329,769
4099,-1,0,3330,769
4100,-1,0,3331,769
4101,-1,0,3332,769
4102,-1,0,3333,769
4103,-1,0,3334,769
4104,-1,0,3335,769
4105,-1,0,3336,769
4106,-1,0,3337,769
4107,-1,0,3338,769
4108,-1,0,3339,769
4109,0,0,3339,770
4110,-1,0,3340,770
4111,-1,0,3341,770
4112,-1,0,3342,770
4113,-1,0,3343,770
4114,-1,0,3344,770
4115,-1,0,3345,770
4116,-1,0,3346,770
4117,-1,0,3347,770
4118,-1,0,3348,770
4119,-1,0,3349,770
4120,-1,0,3350,770
4121,-1,0,3351,770
4122,-1,0,3352,770
4123,-1,0,3353,770
4124,-1,0,3354,770
4125,-1,0,3355,770
4126,-1,0,3356,770
4127,0,0,3356,771
4128,-1,0,3357,771
4129,-1,0,3358,771
4130,-1,0,3359,771
4131,-1,0,3360,771
4132,-1,0,3361,771
4133,-1,0,3362,771
4134,-1,0,3363,771
4135,-1,0,3364,771
4136,-1,0,3365,771
4137,-1,0,3366,771
4138,-1,0,3367,771
4139,-1,0,3368,771
4140,-1,0,3369,771
4141,0,0,3369,772
4142,-1,0,3370,772
4143,-1,0,3371,772
4144,-1,0,3372,772
4145,-1,0,3373,772
4146,-1,0,3374,772
4147,0,0,3374,773
4148,-1,0,3375,773
4149,0,0,3375,774
4150,-1,0,3376,774
4151,-1,0,3377,774
4152,-1,0,3378,774
4153,-1,0,3379,774
4154,0,0,3379,775
4155,-1,0,3380,775
4156,-1,0,3381,775
4157,-1,0,3382,775
4158,-1,0,3383,775
4159,-1,0,3384,775
4160,0,0,3384,776
4161,-1,0,3385,776
4162,0,0,3385,777
4163,-1,0,3386,777
4164,-1,0,3387,777
4165,-1,0,3388,777
4166,-1,0,3389,777
4167,-1,0,3390,777
4168,-1,0,3391,777
4169,-1,0,3392,777
4170,-1,0,3393,777
4171,-1,0,3394,777
4172,-1,0,3395,777
4173,-1,0,3396,777
4174,-1,0,3397,777
4175,0,0,3397,778
4176,-1,0,3398,778
4177,0,0,3398,779
4178,-1,0,3399,779
4179,-1,0,3400,779
4180,-1,0,3401,779
4181,-1,0,3402,779
4182,-1,0,3403,779
4183,0,0,3403,780
4184,-1,0,3404,780
4185,-1,0,3405,780
4186,-1,0,3406,780
4187,-1,0,3407,780
4188,-1,0,3408,780
4189,-1,0,3409,780
4190,-1,0,3410,780
4191,0,0,3410,781
4192,-1,0,3411,781
4193,-1,0,3412,781
4194,-1,0,3413,781
4195,-1,0,3414,781
4196,0,0,3414,782
4197,-1,0,3415,782
4198,-1,0,3416,782
4199,0,0,3416,783
4200,-1,0,3417,783
4201,-1,0,3418,783
4202,-1,0,3419,783
4203,-1,0,3420,783
4204,-1,0,3421,783
4205,-1,0,3422,783
4206,0,0,3422,784
4207,-1,0,3423,784
4208,-1,0,3424,784
4209,-1,0,3425,784
4210,-1,0,3426,784
4211,0,0,3426,785
4212,-1,0,3427,785
4213,-1,0,3428,785
4214,0,0,3428,786
4215,-1,0,3429,786
4216,-1,0,3430,786
4217,-1,0,3431,786
4218,-1,0,3432,786
4219,-1,0,3433,786
4220,-1,0,3434,786
4221,-1,0,3435,786
4222,-1,0,3436,786
4223,-1,0,3437,786
4224,-1,0,3438,786
4225,-1,0,3439,786
4226,-1,0,3440,786
4227,-1,0,3441,786
4228,-1,0,3442,786
4229,-1,0,3443,786
4230,-1,0,3444,786
4231,-1,0,3445,786
4232,0,0,3445,787
4233,-1,0,3446,787
4234,-1,0,3447,787
4235,-1,0,3448,787
4236,0,0,3448,788
4237,-1,0,3449,788
4238,-1,0,3450,788
4239,-1,0,3451,788
4240,-1,0,3452,788
4241,-1,0,3453,788
4242,-1,0,3454,788
4243,-1,0,3455,788
4244,0,0,3455,789
4245,-1,0,3456,789
4246,-1,0,3457,789
4247,-1,0,3458,789
4248,-1,0,3459,789
4249,-1,0,3460,789
4250,-1,0,3461,789
4251,-1,0,3462,789
4252,-1,0,3463,789
4253,-1,0,3464,789
4254,-1,0,3465,789
4255,-1,0,3466,789
4256,-1,0,3467,789
4257,0,0,3467,790
4258,0,0,3467,791
4259,-1,0,3468,791
4260,0,0,3468,792
4261,-1,0,3469,792
4262,-1,0,3470,792
4263,-1,0,3471,792
4264,-1,0,3472,792
4265,0,0,3472,793
4266,-1,0,3473,793
4267,-1,0,3474,793
4268,-1,0,3475,793
4269,-1,0,3476,793
4270,-1,0,3477,793
4271,-1,0,3478,793
4272,0,0,3478,794
4273,-1,0,3479,794
4274,-1,0,3480,794
4275,-1,0,3481,794
4276,-1,0,3482,794
4277,0,0,3482,795
4278,0,0,3482,796
4279,-1,0,3483,796
4280,-1,0,3484,796
4281,0,0,3484,797
4282,0,0,3484,798
4283,-1,0,3485,798
4284,-1,0,3486,798
4285,0,0,3486,799
4286,-1,0,3487,799
4287,-1,0,3488,799
4288,0,0,3488,800
4289,-1,0,3489,800
4290,-1,0,3490,800
4291,-1,0,3491,800
4292,-1,0,3492,800
4293,-1,0,3493,800
4294,-1,0,3494,800
4295,0,0,3494,801
4296,-1,0,3495,801
4297,-1,0,3496,801
4298,-1,0,3497,801
4299,-1,0,3498,801
4300,-1,0,3499,801
4301,-1,0,3500,801
4302,-1,0,3501,801
4303,-1,0,3502,801
4304,-1,0,3503,801
4305,-1,0,3504,801
4306,-1,0,3505,801
4307,-1,0,3506,801
4308,-1,0,3507,801
4309,-1,0,3508,801
4310,-1,0,3509,801
4311,-1,0,3510,801
4312,-1,0,3511,801
4313,-1,0,3512,801
4314,0,0,3512,802
4315,0,0,3512,803
4316,-1,0,3513,803
4317,-1,0,3514,803
4318,-1,0,3515,803
4319,0,0,3515,804
4320,0,0,3515,805
4321,-1,0,3516,805
4322,-1,0,3517,805
4323,-1,0,3518,805
4324,-1,0,3519,805
4325,-1,0,3520,805
4326,-1,0,3521,805
4327,-1,0,3522,805
4328,0,0,3522,806
4329,-1,0,3523,806
4330,0,0,3523,807
4331,-1,0,3524,807
4332,-1,0,3525,807
4333,-1,0,3526,807
4334,-1,0,3527,807
4335,-1,0,3528,807
4336,-1,0,3529,807
4337,-1,0,3530,807
4338,-1,0,3531,807
4339,-1,0,3532,807
4340,0,0,3532,808
4341,-1,0,3533,808
4342,-1,0,3534,808
4343,-1,0,3535,808
4344,0,0,3535,809
4345,0,0,3535,810
4346,-1,0,3536,810
4347,-1,0,3537,810
4348,-1,0,3538,810
4349,-1,0,3539,810
4350,-1,0,3540,810
4351,-1,0,3541,810
4352,-1,0,3542,810
4353,0,0,3542,811
4354,-1,0,3543,811
4355,-1,0,3544,811
4356,-1,0,3545,811
4357,-1,0,3546,811
4358,-1,0,3547,811
4359,-1,0,3548,811
4360,-1,0,3549,811
4361,-1,0,3550,811
4362,-1,0,3551,811
4363,-1,0,3552,811
4364,0,0,3552,812
4365,0,0,3552,813
4366,0,0,3552,814
4367,-1,0,3553,814
4368,-1,0,3554,814
4369,-1,0,3555,814
4370,-1,0,3556,814
4371,0,0,3556,815
4372,-1,0,3557,815
4373,-1,0,3558,815
4374,-1,0,3559,815
4375,-1,0,3560,815
4376,-1,0,3561,815
4377,-1,0,3562,815
4378,-1,0,3563,815
4379,-1,0,3564,815
4380,-1,0,3565,815
4381,-1,0,3566,815
4382,-1,0,3567,815
4383,-1,0,3568,815
4384,-1,0,3569,815
4385,-1,0,3570,815
4386,-1,0,3571,815
4387,-1,0,3572,815
4388,-1,0,3573,815
4389,0,0,3573,816
4390,0,0,3573,817
4391,-1,0,3574,817
4392,0,0,3574,818
4393,-1,0,3575,818
4394,-1,0,3576,818
4395,-1,0,3577,818
4396,-1,0,3578,818
4397,-1,0,3579,818
4398,-1,0,3580,818
4399,-1,0,3581,818
4400,-1,0,3582,818
4401,-1,0,3583,818
4402,-1,0,3584,818
4403,-1,0,3585,818
4404,-1,0,3586,818
4405,0,0,3586,819
4406,-1,0,3587,819
4407,-1,0,3588,819
4408,-1,0,3589,819
4409,-1,0,3590,819
4410,-1,0,3591,819
4411,0,0,3591,820
4412,-1,0,3592,820
4413,-1,0,3593,820
4414,-1,0,3594,820
4415,-1,0,3595,820
4416,-1,0,3596,820
4417,-1,0,3597,820
4418,-1,0,3598,820
4419,-1,0,3599,820
4420,-1,0,3600,820
4421,-1,0,3601,820
4422,-1,0,3602,820
4423,-1,0,3603,820
4424,0,0,3603,821
4425,-1,0,3604,821
4426,-1,0,3605,821
4427,-1,0,3606,821
4428,-1,0,3607,821
4429,-1,0,3608,821
4430,-1,0,3609,821
4431,0,0,3609,822
4432,-1,0,3610,822
4433,-1,0,3611,822
4434,0,0,3611,823
4435,-1,0,3612,823
4436,-1,0,3613,823
4437,0,0,3613,824
4438,-1,0,3614,824
4439,0,0,3614,825
4440,-1,0,3615,825
4441,-1,0,3616,825
4442,-1,0,3617,825
4443,-1,0,3618,825
4444,0,0,3618,826
4445,0,0,3618,827
4446,-1,0,3619,827
4447,-1,0,3620,827
4448,-1,0,3621,827
4449,-1,0,3622,827
4450,-1,0,3623,827
4451,-1,0,3624,827
4452,0,0,3624,828
4453,0,0,3624,829
4454,-1,0,3625,829
4455,-1,0,3626,829
4456,-1,0,3627,829
4457,-1,0,3628,829
4458,-1,0,3629,829
4459,-1,0,3630,829
4460,0,0,3630,830
4461,-1,0,3631,830
4462,0,0,3631,831
4463,-1,0,3632,831
4464,-1,0,3633,831
4465,0,0,3633,832
4466,-1,0,3634,832
4467,-1,0,3635,832
4468,-1,0,3636,832
4469,-1,0,3637,832
4470,-1,0,3638,832
4471,0,0,3638,833
4472,-1,0,3639,833
4473,-1,0,3640,833
4474,-1,0,3641,833
4475,-1,0,3642,833
4476,-1,0,3643,833
4477,-1,0,3644,833
4478,-1,0,3645,833
4479,0,0,3645,834
4480,0,0,3645,835
4481,-1,0,3646,835
4482,-1,0,3647,835
4483,-1,0,3648,835
4484,0,0,3648,836
4485,-1,0,3649,836
4486,-1,0,3650,836
4487,-1,0,3651,836
4488,-1,0,3652,836
4489,0,0,3652,837
4490,-1,0,3653,837
4491,-1,0,3654,837
4492,-1,0,3655,837
4493,-1,0,3656,837
4494,0,0,3656,838
4495,-1,0,3657,838
4496,-1,0,3658,838
4497,0,0,3658,839
4498,0,0,3658,840
4499,-1,0,3659,840
4500,-1,0,3660,840
4501,-1,0,3661,840
4502,0,0,3661,841
4503,-1,0,3662,841
4504,-1,0,3663,841
4505,0,0,3663,842
4506,-1,0,3664,842
4507,-1,0,3665,842
4508,-1,0,3666,842
4509,-1,0,3667,842
4510,-1,0,3668,842
4511,0,0,3668,843
4512,0,0,3668,844
4513,-1,0,3669,844
4514,-1,0,3670,844
4515,0,0,3670,845
4516,-1,0,3671,845
4517,-1,0,3672,845
4518,0,0,3672,846
4519,-1,0,3673,846
4520,-1,0,3674,846
4521,-1,0,3675,846
4522,-1,0,3676,846
4523,-1,0,3677,846
4524,0,0,3677,847
4525,-1,0,3678,847
4526,0,0,3678,848
4527,-1,0,3679,848
4528,-1,0,3680,848
4529,-1,0,3681,848
4530,-1,0,3682,848
4531,-1,0,3683,848
4532,-1,0,3684,848
4533,-1,0,3685,848
4534,-1,0,3686,848
4535,-1,0,3687,848
4536,0,0,3687,849
4537,-1,0,3688,849
4538,-1,0,3689,849
4539,-1,0,3690,849
4540,-1,0,3691,849
4541,-1,0,3692,849
4542,-1,0,3693,849
4543,-1,0,3694,849
4544,-1,0,3695,849
4545,-1,0,3696,849
4546,-1,0,3697,849
4547,-1,0,3698,849
4548,-1,0,3699,849
4549,-1,0,3700,849
4550,0,0,3700,850
4551,-1,0,3701,850
4552,0,0,3701,851
4553,0,0,3701,852
4554,-1,0,3702,852
4555,-1,0,3703,852
4556,-1,0,3704,852
4557,-1,0,3705,852
4558,-1,0,3706,852
4559,-1,0,3707,852
4560,-1,0,3708,852
4561,-1,0,3709,852
4562,0,0,3709,853
4563,-1,0,3710,853
4564,-1,0,3711,853
4565,-1,0,3712,853
4566,-1,0,3713,853
4567,-1,0,3714,853
4568,0,0,3714,854
4569,-1,0,3715,854
4570,0,0,3715,855
4571,0,0,3715,856
4572,-1,0,3716,856
4573,-1,0,3717,856
4574,-1,0,3718,856
4575,-1,0,3719,856
4576,-1,0,3720,856
4577,0,0,3720,857
4578,0,0,3720,858
4579,-1,0,3721,858
4580,-1,0,3722,858
4581,-1,0,3723,858
4582,-1,0,3724,858
4583,-1,0,3725,858
4584,-1,0,3726,858
4585,-1,0,3727,858
4586,0,0,3727,859
4587,-1,0,3728,859
4588,-1,0,3729,859
4589,-1,0,3730,859
4590,-1,0,3731,859
4591,-1,0,3732,859
4592,-1,0,3733,859
4593,-1,0,3734,859
4594,0,0,3734,860
4595,-1,0,3735,860
4596,0,0,3735,861
4597,-1,0,3736,861
4598,0,0,3736,862
4599,-1,0,3737,862
4600,-1,0,3738,862
4601,0,0,3738,863
4602,-1,0,3739,863
4603,-1,0,3740,863
4604,-1,0,3741,863
4605,-1,0,3742,863
4606,-1,0,3743,863
4607,-1,0,3744,863
4608,-1,0,3745,863
4609,-1,0,3746,863
4610,-1,0,3747,863
4611,-1,0,3748,863
4612,-1,0,3749,863
4613,-1,0,3750,863
4614,-1,0,3751,863
4615,-1,0,3752,863
4616,0,0,3752,864
4617,0,0,3752,865
4618,-1,0,3753,865
4619,-1,0,3754,865
4620,-1,0,3755,865
4621,-1,0,3756,865
4622,-1,0,3757,865
4623,-1,0,3758,865
4624,-1,0,3759,865
4625,-1,0,3760,865
4626,-1,0,3761,865
4627,0,0,3761,866
4628,-1,0,3762,866
4629,-1,0,3763,866
4630,-1,0,3764,866
4631,-1,0,3765,866
4632,0,0,3765,867
4633,-1,0,3766,867
4634,-1,0,3767,867
4635,-1,0,3768,867
4636,-1,0,3769,867
4637,-1,0,3770,867
4638,-1,0,3771,867
4639,-1,0,3772,867
4640,0,0,3772,868
4641,-1,0,3773,868
4642,0,0,3773,869
4643,-1,0,3774,869
4644,-1,0,3775,869
4645,-1,0,3776,869
4646,0,0,3776,870
4647,0,0,3776,871
4648,-1,0,3777,871
4649,-1,0,3778,871
4650,-1,0,3779,871
4651,0,0,3779,872
4652,0,0,3779,873
4653,-1,0,3780,873
4654,-1,0,3781,873
4655,-1,0,3782,873
4656,-1,0,3783,873
4657,-1,0,3784,873
4658,0,0,3784,874
4659,-1,0,3785,874
4660,-1,0,3786,874
4661,-1,0,3787,874
4662,0,0,3787,875
4663,-1,0,3788,875
4664,0,0,3788,876
4665,0,0,3788,877
4666,-1,0,3789,877
4667,-1,0,3790,877
4668,-1,0,3791,877
4669,-1,0,3792,877
4670,0,0,3792,878
4671,0,0,3792,879
4672,0,0,3792,880
4673,-1,0,3793,880
4674,0,0,3793,881
4675,-1,0,3794,881
4676,-1,0,3795,881
4677,-1,0,3796,881
4678,0,0,3796,882
4679,-1,0,3797,882
4680,-1,0,3798,882
4681,-1,0,3799,882
4682,-1,0,3800,882
4683,-1,0,3801,882
4684,-1,0,3802,882
4685,-1,0,3803,882
4686,-1,0,3804,882
4687,-1,0,3805,882
4688,-1,0,3806,882
4689,-1,0,3807,882
4690,-1,0,3808,882
4691,-1,0,3809,882
4692,-1,0,3810,882
4693,-1,0,3811,882
4694,0,0,3811,883
4695,-1,0,3812,883
4696,-1,0,3813,883
4697,-1,0,3814,883
4698,-1,0,3815,883
4699,-1,0,3816,883
4700,-1,0,3817,883
4701,-1,0,3818,883
4702,-1,0,3819,883
4703,-1,0,3820,883
4704,-1,0,3821,883
4705,0,0,3821,884
4706,-1,0,3822,884
4707,-1,0,3823,884
4708,0,0,3823,885
